order_id,session_id,campaign_id,channel,order_date,order_ts,order_value_usd,device,country
ORD-0001572,S00039556,C001,Google Ads,2024-06-05,2024-06-05 06:59:16,68.84,desktop,JP
ORD-0001573,S00039571,C001,Google Ads,2024-06-05,2024-06-05 01:57:49,91.1,mobile,TW
ORD-0001574,S00039644,C001,Google Ads,2024-06-05,2024-06-05 03:18:53,107.22,mobile,TW
ORD-0001575,S00039648,C001,Google Ads,2024-06-05,2024-06-05 20:12:17,114.96,desktop,HK
ORD-0001576,S00039649,C001,Google Ads,2024-06-05,2024-06-05 07:56:57,105.02,desktop,HK
ORD-0001577,S00039656,C001,Google Ads,2024-06-06,2024-06-06 13:54:20,93.94,desktop,SG
ORD-0001578,S00039739,C001,Google Ads,2024-06-07,2024-06-07 16:48:00,58.18,mobile,TW
ORD-0001579,S00039769,C001,Google Ads,2024-06-07,2024-06-07 22:30:30,120.59,mobile,MY
ORD-0001580,S00039788,C001,Google Ads,2024-06-07,2024-06-07 09:25:47,125.42,desktop,HK
ORD-0001581,S00039849,C001,Google Ads,2024-06-07,2024-06-07 14:31:27,34.82,desktop,HK
ORD-0001582,S00039851,C001,Google Ads,2024-06-07,2024-06-07 08:07:31,126.3,desktop,TW
ORD-0001583,S00039859,C001,Google Ads,2024-06-07,2024-06-07 04:45:53,102.29,mobile,TW
ORD-0001584,S00039876,C001,Google Ads,2024-06-07,2024-06-07 11:43:10,70.41,tablet,TW
ORD-0001585,S00039879,C001,Google Ads,2024-06-07,2024-06-07 06:09:10,65.78,desktop,SG
ORD-0001586,S00039914,C001,Google Ads,2024-06-07,2024-06-07 16:47:32,94.73,desktop,US
ORD-0001587,S00039928,C001,Google Ads,2024-06-07,2024-06-07 21:24:43,117.22,desktop,HK
ORD-0001588,S00039999,C001,Google Ads,2024-06-07,2024-06-07 04:16:32,86.17,desktop,HK
ORD-0001589,S00040012,C001,Google Ads,2024-06-07,2024-06-07 23:30:31,131.1,mobile,HK
ORD-0001590,S00040043,C001,Google Ads,2024-06-07,2024-06-07 03:02:45,126.83,mobile,SG
ORD-0001591,S00040069,C001,Google Ads,2024-06-08,2024-06-08 10:56:09,73.6,mobile,US
ORD-0001592,S00040089,C001,Google Ads,2024-06-08,2024-06-08 01:23:10,114.14,tablet,HK
ORD-0001593,S00040112,C001,Google Ads,2024-06-08,2024-06-08 19:12:09,94.37,mobile,HK
ORD-0001594,S00040121,C001,Google Ads,2024-06-08,2024-06-08 11:47:24,91.11,mobile,SG
ORD-0001595,S00040134,C001,Google Ads,2024-06-08,2024-06-08 01:00:24,73.13,mobile,AU
ORD-0001596,S00040200,C001,Google Ads,2024-06-08,2024-06-08 23:32:23,110.21,desktop,SG
ORD-0001597,S00040217,C001,Google Ads,2024-06-08,2024-06-08 07:23:48,155.95,mobile,SG
ORD-0001598,S00040273,C001,Google Ads,2024-06-08,2024-06-08 22:41:19,49.55,desktop,HK
ORD-0001599,S00040287,C001,Google Ads,2024-06-08,2024-06-08 06:44:48,68.75,desktop,SG
ORD-0001600,S00040304,C001,Google Ads,2024-06-09,2024-06-09 00:00:53,115.01,tablet,HK
ORD-0001601,S00040313,C001,Google Ads,2024-06-08,2024-06-08 11:52:09,64.34,mobile,MY
ORD-0001602,S00040345,C001,Google Ads,2024-06-08,2024-06-08 21:20:19,58.04,tablet,SG
ORD-0001603,S00040348,C001,Google Ads,2024-06-08,2024-06-08 03:19:04,131.4,desktop,HK
ORD-0001604,S00040396,C001,Google Ads,2024-06-08,2024-06-08 23:28:37,118.68,desktop,HK
ORD-0001605,S00040450,C001,Google Ads,2024-06-08,2024-06-08 02:42:36,129.56,desktop,US
ORD-0001606,S00040484,C001,Google Ads,2024-06-08,2024-06-08 10:02:01,76.82,mobile,JP
ORD-0001607,S00040487,C001,Google Ads,2024-06-08,2024-06-08 07:16:23,110.1,desktop,SG
ORD-0001608,S00040521,C001,Google Ads,2024-06-08,2024-06-08 03:28:29,97.06,mobile,SG
ORD-0001609,S00040541,C001,Google Ads,2024-06-08,2024-06-08 11:12:39,78.73,mobile,US
ORD-0001610,S00040568,C001,Google Ads,2024-06-08,2024-06-08 18:13:23,160.7,desktop,SG
ORD-0001611,S00040575,C001,Google Ads,2024-06-08,2024-06-08 05:00:24,63.86,desktop,HK
ORD-0001612,S00040623,C001,Google Ads,2024-06-09,2024-06-09 10:45:03,89.4,desktop,TW
ORD-0001613,S00040625,C001,Google Ads,2024-06-09,2024-06-09 07:09:06,137.94,mobile,US
ORD-0001614,S00040627,C001,Google Ads,2024-06-09,2024-06-09 00:58:56,60.18,mobile,AU
ORD-0001615,S00040648,C001,Google Ads,2024-06-09,2024-06-09 18:46:57,103.69,desktop,HK
ORD-0001616,S00040652,C001,Google Ads,2024-06-09,2024-06-09 09:10:27,95.57,desktop,HK
ORD-0001617,S00040674,C001,Google Ads,2024-06-09,2024-06-09 12:12:18,36.19,desktop,AU
ORD-0001618,S00040696,C001,Google Ads,2024-06-09,2024-06-09 12:06:37,164.34,tablet,SG
ORD-0001619,S00040722,C001,Google Ads,2024-06-09,2024-06-09 04:40:37,34.63,mobile,SG
ORD-0001620,S00040744,C001,Google Ads,2024-06-10,2024-06-10 04:23:46,115.29,mobile,JP
ORD-0001621,S00040811,C001,Google Ads,2024-06-10,2024-06-10 00:47:49,66.06,desktop,TW
ORD-0001622,S00040812,C001,Google Ads,2024-06-10,2024-06-10 17:22:42,66.94,mobile,HK
ORD-0001623,S00040852,C001,Google Ads,2024-06-10,2024-06-10 07:32:07,90.46,desktop,HK
ORD-0001624,S00040853,C001,Google Ads,2024-06-10,2024-06-10 00:51:10,92.85,desktop,JP
ORD-0001625,S00040877,C001,Google Ads,2024-06-10,2024-06-10 14:51:45,91.83,desktop,AU
ORD-0001626,S00040879,C001,Google Ads,2024-06-10,2024-06-10 08:46:38,91.65,desktop,HK
ORD-0001627,S00040935,C001,Google Ads,2024-06-10,2024-06-10 11:16:26,96.14,desktop,GB
ORD-0001628,S00040982,C001,Google Ads,2024-06-11,2024-06-11 10:49:28,128.48,desktop,SG
ORD-0001629,S00040998,C001,Google Ads,2024-06-11,2024-06-11 09:45:09,153.11,desktop,MY
ORD-0001630,S00041168,C001,Google Ads,2024-06-12,2024-06-12 18:39:25,62.68,desktop,AU
ORD-0001631,S00041190,C001,Google Ads,2024-06-12,2024-06-12 13:16:14,117.76,tablet,HK
ORD-0001632,S00041247,C001,Google Ads,2024-06-12,2024-06-12 03:28:40,116.53,desktop,HK
ORD-0001633,S00041262,C001,Google Ads,2024-06-12,2024-06-12 21:13:16,77.82,desktop,SG
ORD-0001634,S00041266,C001,Google Ads,2024-06-12,2024-06-12 10:52:26,81.69,mobile,AU
ORD-0001635,S00041312,C001,Google Ads,2024-06-12,2024-06-12 09:56:08,106.37,mobile,HK
ORD-0001636,S00041326,C001,Google Ads,2024-06-12,2024-06-12 06:13:29,131.94,desktop,HK
ORD-0001637,S00041388,C001,Google Ads,2024-06-13,2024-06-13 09:23:31,92.39,desktop,HK
ORD-0001638,S00041390,C001,Google Ads,2024-06-13,2024-06-13 23:10:42,157.86,mobile,HK
ORD-0001639,S00041405,C001,Google Ads,2024-06-13,2024-06-13 15:52:02,92.84,desktop,HK
ORD-0001640,S00041411,C001,Google Ads,2024-06-13,2024-06-13 08:17:18,78.51,desktop,SG
ORD-0001641,S00041420,C001,Google Ads,2024-06-13,2024-06-13 13:49:44,97.22,desktop,SG
ORD-0001642,S00041423,C001,Google Ads,2024-06-13,2024-06-13 03:16:11,92.37,mobile,TW
ORD-0001643,S00041491,C001,Google Ads,2024-06-13,2024-06-13 06:51:29,87.35,mobile,SG
ORD-0001644,S00041499,C001,Google Ads,2024-06-13,2024-06-13 22:40:26,90.12,mobile,HK
ORD-0001645,S00041533,C001,Google Ads,2024-06-14,2024-06-14 00:07:48,101.96,desktop,TW
ORD-0001646,S00041543,C001,Google Ads,2024-06-14,2024-06-14 06:16:57,111.53,desktop,AU
ORD-0001647,S00041600,C001,Google Ads,2024-06-14,2024-06-14 00:26:55,155.73,desktop,JP
ORD-0001648,S00041609,C001,Google Ads,2024-06-15,2024-06-15 00:22:16,105.96,desktop,HK
ORD-0001649,S00041707,C001,Google Ads,2024-06-14,2024-06-14 20:46:26,108.45,tablet,GB
ORD-0001650,S00041743,C001,Google Ads,2024-06-15,2024-06-15 18:19:49,142.74,desktop,SG
ORD-0001651,S00041775,C001,Google Ads,2024-06-15,2024-06-15 05:09:11,54.81,mobile,US
ORD-0001652,S00041846,C001,Google Ads,2024-06-16,2024-06-16 21:10:54,92.91,desktop,HK
ORD-0001653,S00041865,C001,Google Ads,2024-06-16,2024-06-16 19:47:06,91.0,mobile,SG
ORD-0001654,S00041868,C001,Google Ads,2024-06-16,2024-06-16 07:06:28,74.02,desktop,GB
ORD-0001655,S00041882,C001,Google Ads,2024-06-16,2024-06-16 01:56:38,96.07,desktop,HK
ORD-0001656,S00041929,C001,Google Ads,2024-06-16,2024-06-16 14:59:10,127.99,desktop,HK
ORD-0001657,S00041933,C001,Google Ads,2024-06-16,2024-06-16 21:48:54,91.29,desktop,HK
ORD-0001658,S00041941,C001,Google Ads,2024-06-16,2024-06-16 21:26:46,86.85,desktop,GB
ORD-0001659,S00041949,C001,Google Ads,2024-06-16,2024-06-16 03:31:12,28.45,desktop,HK
ORD-0001660,S00041951,C001,Google Ads,2024-06-16,2024-06-16 12:12:26,99.56,mobile,HK
ORD-0001661,S00041955,C001,Google Ads,2024-06-16,2024-06-16 02:39:46,24.02,desktop,SG
ORD-0001662,S00041988,C001,Google Ads,2024-06-16,2024-06-16 20:43:10,43.13,desktop,MY
ORD-0001663,S00041991,C001,Google Ads,2024-06-16,2024-06-16 02:56:22,84.15,mobile,MY
ORD-0001664,S00042005,C001,Google Ads,2024-06-17,2024-06-17 17:41:24,103.59,mobile,SG
ORD-0001665,S00042036,C001,Google Ads,2024-06-17,2024-06-17 11:47:37,89.93,mobile,HK
ORD-0001666,S00042039,C001,Google Ads,2024-06-17,2024-06-17 20:10:21,78.9,mobile,HK
ORD-0001667,S00042047,C001,Google Ads,2024-06-18,2024-06-18 00:01:15,115.26,desktop,SG
ORD-0001668,S00042086,C001,Google Ads,2024-06-17,2024-06-17 10:22:31,23.73,mobile,HK
ORD-0001669,S00042171,C001,Google Ads,2024-06-17,2024-06-17 16:21:21,96.97,mobile,TW
ORD-0001670,S00042204,C001,Google Ads,2024-06-18,2024-06-18 01:26:27,80.34,desktop,HK
ORD-0001671,S00042214,C001,Google Ads,2024-06-18,2024-06-18 04:06:57,80.53,desktop,TW
ORD-0001672,S00042245,C001,Google Ads,2024-06-18,2024-06-18 23:11:38,122.0,desktop,HK
ORD-0001673,S00042272,C001,Google Ads,2024-06-18,2024-06-18 04:32:02,117.81,tablet,MY
ORD-0001674,S00042275,C001,Google Ads,2024-06-18,2024-06-18 19:14:25,83.2,desktop,HK
ORD-0001675,S00042334,C001,Google Ads,2024-06-18,2024-06-18 20:28:48,50.85,mobile,TW
ORD-0001676,S00042345,C001,Google Ads,2024-06-18,2024-06-18 02:37:36,46.7,mobile,HK
ORD-0001677,S00042346,C001,Google Ads,2024-06-18,2024-06-18 00:48:19,77.23,mobile,US
ORD-0001678,S00042413,C001,Google Ads,2024-06-19,2024-06-19 14:30:11,63.8,desktop,GB
ORD-0001679,S00042448,C001,Google Ads,2024-06-19,2024-06-19 18:42:29,78.37,desktop,SG
ORD-0001680,S00042461,C001,Google Ads,2024-06-19,2024-06-19 17:59:18,109.74,desktop,GB
ORD-0001681,S00042518,C001,Google Ads,2024-06-19,2024-06-19 02:00:09,56.76,desktop,US
ORD-0001682,S00042535,C001,Google Ads,2024-06-19,2024-06-19 15:10:40,87.36,desktop,TW
ORD-0001683,S00042536,C001,Google Ads,2024-06-19,2024-06-19 14:02:41,92.88,desktop,US
ORD-0001684,S00042563,C001,Google Ads,2024-06-19,2024-06-19 20:51:50,74.36,mobile,HK
ORD-0001685,S00042581,C001,Google Ads,2024-06-19,2024-06-19 11:57:46,125.29,mobile,US
ORD-0001686,S00042648,C001,Google Ads,2024-06-20,2024-06-20 22:42:20,116.23,mobile,HK
ORD-0001687,S00042651,C001,Google Ads,2024-06-20,2024-06-20 22:50:00,54.32,mobile,SG
ORD-0001688,S00042681,C001,Google Ads,2024-06-20,2024-06-20 13:47:13,81.23,tablet,HK
ORD-0001689,S00042720,C001,Google Ads,2024-06-20,2024-06-20 16:16:41,157.24,tablet,HK
ORD-0001690,S00042744,C001,Google Ads,2024-06-20,2024-06-20 15:59:04,180.27,mobile,SG
ORD-0001691,S00042774,C001,Google Ads,2024-06-20,2024-06-20 01:14:15,102.77,desktop,HK
ORD-0001692,S00042813,C001,Google Ads,2024-06-21,2024-06-21 14:38:07,61.76,mobile,SG
ORD-0001693,S00042837,C001,Google Ads,2024-06-21,2024-06-21 00:44:23,159.91,desktop,SG
ORD-0001694,S00042854,C001,Google Ads,2024-06-21,2024-06-21 08:10:28,82.85,mobile,MY
ORD-0001695,S00042927,C001,Google Ads,2024-06-21,2024-06-21 04:13:32,55.79,mobile,SG
ORD-0001696,S00042934,C001,Google Ads,2024-06-21,2024-06-21 00:42:14,43.22,desktop,TW
ORD-0001697,S00042954,C001,Google Ads,2024-06-21,2024-06-21 04:23:58,102.67,desktop,SG
ORD-0001698,S00042956,C001,Google Ads,2024-06-21,2024-06-21 05:31:40,56.47,mobile,MY
ORD-0001699,S00042992,C001,Google Ads,2024-06-22,2024-06-22 16:03:55,88.27,mobile,HK
ORD-0001700,S00043025,C001,Google Ads,2024-06-22,2024-06-22 21:24:55,107.51,mobile,AU
ORD-0001701,S00043043,C001,Google Ads,2024-06-22,2024-06-22 01:08:59,47.51,tablet,US
ORD-0001702,S00043064,C001,Google Ads,2024-06-22,2024-06-22 01:30:08,71.17,mobile,TW
ORD-0001703,S00043071,C001,Google Ads,2024-06-22,2024-06-22 20:25:08,85.72,tablet,HK
ORD-0001704,S00043082,C001,Google Ads,2024-06-22,2024-06-22 02:52:58,88.46,desktop,HK
ORD-0001705,S00043148,C001,Google Ads,2024-06-23,2024-06-23 09:19:52,95.99,desktop,SG
ORD-0001706,S00043184,C001,Google Ads,2024-06-23,2024-06-23 09:14:49,65.76,tablet,SG
ORD-0001707,S00043197,C001,Google Ads,2024-06-23,2024-06-23 06:01:51,89.73,mobile,HK
ORD-0001708,S00043232,C001,Google Ads,2024-06-23,2024-06-23 16:52:53,145.95,desktop,JP
ORD-0001709,S00043233,C001,Google Ads,2024-06-23,2024-06-23 10:57:33,111.91,tablet,HK
ORD-0001710,S00043238,C001,Google Ads,2024-06-23,2024-06-23 19:20:17,71.95,mobile,AU
ORD-0001711,S00043261,C001,Google Ads,2024-06-23,2024-06-23 10:54:00,109.01,mobile,HK
ORD-0001712,S00043330,C001,Google Ads,2024-06-24,2024-06-24 11:13:49,156.59,tablet,SG
ORD-0001713,S00043348,C001,Google Ads,2024-06-24,2024-06-24 07:46:50,83.71,mobile,HK
ORD-0001714,S00043377,C001,Google Ads,2024-06-24,2024-06-24 07:04:31,56.05,desktop,SG
ORD-0001715,S00043458,C001,Google Ads,2024-06-25,2024-06-25 10:50:16,80.06,desktop,HK
ORD-0001716,S00043460,C001,Google Ads,2024-06-25,2024-06-25 03:17:35,147.09,tablet,SG
ORD-0001717,S00043465,C001,Google Ads,2024-06-25,2024-06-25 20:31:11,82.68,mobile,AU
ORD-0001718,S00043501,C001,Google Ads,2024-06-26,2024-06-26 00:07:02,30.36,mobile,US
ORD-0001719,S00043505,C001,Google Ads,2024-06-25,2024-06-25 06:33:32,115.98,mobile,HK
ORD-0001720,S00043512,C001,Google Ads,2024-06-25,2024-06-25 04:32:33,55.4,desktop,US
ORD-0001721,S00043513,C001,Google Ads,2024-06-25,2024-06-25 00:26:21,100.61,mobile,TW
ORD-0001722,S00043518,C001,Google Ads,2024-06-25,2024-06-25 12:28:43,70.5,desktop,MY
ORD-0001723,S00043520,C001,Google Ads,2024-06-25,2024-06-25 21:36:14,138.68,desktop,HK
ORD-0001724,S00043527,C001,Google Ads,2024-06-25,2024-06-25 16:30:20,105.62,mobile,HK
ORD-0001725,S00043552,C001,Google Ads,2024-06-25,2024-06-25 02:13:54,77.6,mobile,HK
ORD-0001726,S00043603,C001,Google Ads,2024-06-26,2024-06-26 11:40:31,10.0,desktop,AU
ORD-0001727,S00043649,C001,Google Ads,2024-06-26,2024-06-26 13:52:12,84.29,desktop,MY
ORD-0001728,S00043656,C001,Google Ads,2024-06-26,2024-06-26 09:33:39,131.36,mobile,HK
ORD-0001729,S00043675,C001,Google Ads,2024-06-26,2024-06-26 06:28:03,46.91,tablet,SG
ORD-0001730,S00043691,C001,Google Ads,2024-06-26,2024-06-26 11:42:44,130.35,desktop,MY
ORD-0001731,S00043705,C001,Google Ads,2024-06-27,2024-06-27 03:05:18,121.61,mobile,HK
ORD-0001732,S00043752,C001,Google Ads,2024-06-28,2024-06-28 00:02:39,66.58,mobile,TW
ORD-0001733,S00043755,C001,Google Ads,2024-06-27,2024-06-27 18:00:42,117.2,mobile,HK
ORD-0001734,S00043764,C001,Google Ads,2024-06-27,2024-06-27 19:33:56,76.73,desktop,SG
ORD-0001735,S00043791,C001,Google Ads,2024-06-27,2024-06-27 20:29:14,162.5,mobile,SG
ORD-0001736,S00043797,C001,Google Ads,2024-06-27,2024-06-27 20:11:59,52.57,desktop,SG
ORD-0001737,S00043835,C001,Google Ads,2024-06-27,2024-06-27 21:21:51,144.13,desktop,MY
ORD-0001738,S00043836,C001,Google Ads,2024-06-27,2024-06-27 07:13:07,93.18,desktop,TW
ORD-0001739,S00043861,C001,Google Ads,2024-06-27,2024-06-27 20:51:14,84.47,desktop,SG
ORD-0001740,S00043862,C001,Google Ads,2024-06-27,2024-06-27 15:13:18,97.6,desktop,TW
ORD-0001741,S00043917,C001,Google Ads,2024-06-28,2024-06-28 09:39:57,94.19,desktop,SG
ORD-0001742,S00043937,C001,Google Ads,2024-06-28,2024-06-28 21:43:16,88.48,desktop,SG
ORD-0001743,S00043953,C001,Google Ads,2024-06-28,2024-06-28 11:47:36,112.19,desktop,SG
ORD-0001744,S00043985,C001,Google Ads,2024-06-28,2024-06-28 19:26:42,74.31,mobile,GB
ORD-0001745,S00043996,C001,Google Ads,2024-06-28,2024-06-28 21:30:16,37.73,desktop,US
ORD-0001746,S00044001,C001,Google Ads,2024-06-28,2024-06-28 19:22:04,144.37,desktop,HK
ORD-0001747,S00044057,C001,Google Ads,2024-06-28,2024-06-28 05:11:17,69.09,desktop,MY
ORD-0001748,S00044066,C001,Google Ads,2024-06-28,2024-06-28 20:05:13,83.3,desktop,HK
ORD-0001749,S00044088,C001,Google Ads,2024-06-28,2024-06-28 14:16:22,91.56,mobile,US
ORD-0001750,S00044149,C001,Google Ads,2024-06-28,2024-06-28 19:35:00,90.8,mobile,HK
ORD-0001751,S00044157,C001,Google Ads,2024-06-28,2024-06-28 23:21:17,114.75,mobile,SG
ORD-0001752,S00044204,C001,Google Ads,2024-06-28,2024-06-28 07:37:13,134.45,mobile,HK
ORD-0001753,S00044232,C001,Google Ads,2024-06-29,2024-06-29 22:18:33,83.72,tablet,SG
ORD-0001754,S00044250,C001,Google Ads,2024-06-29,2024-06-29 08:23:13,65.48,desktop,HK
ORD-0001755,S00044252,C001,Google Ads,2024-06-29,2024-06-29 00:36:43,133.4,desktop,US
ORD-0001756,S00044277,C001,Google Ads,2024-06-29,2024-06-29 11:20:39,98.13,desktop,GB
ORD-0001757,S00044302,C001,Google Ads,2024-06-29,2024-06-29 19:04:43,116.19,mobile,GB
ORD-0001758,S00044337,C001,Google Ads,2024-06-29,2024-06-29 16:41:00,91.62,desktop,TW
ORD-0001759,S00044340,C001,Google Ads,2024-06-29,2024-06-29 22:12:01,63.35,desktop,SG
ORD-0001760,S00044372,C001,Google Ads,2024-06-29,2024-06-29 04:28:43,98.97,desktop,AU
ORD-0001761,S00044433,C001,Google Ads,2024-06-30,2024-06-30 20:21:52,90.3,tablet,HK
ORD-0001762,S00044487,C001,Google Ads,2024-07-01,2024-07-01 22:27:39,116.73,tablet,MY
ORD-0001763,S00044491,C001,Google Ads,2024-07-01,2024-07-01 19:11:34,94.15,desktop,TW
ORD-0001764,S00044510,C001,Google Ads,2024-07-01,2024-07-01 11:12:44,102.23,desktop,GB
ORD-0001765,S00044522,C001,Google Ads,2024-07-01,2024-07-01 04:03:32,137.27,mobile,TW
ORD-0001766,S00044529,C001,Google Ads,2024-07-01,2024-07-01 18:17:16,68.82,desktop,MY
ORD-0001767,S00044573,C001,Google Ads,2024-07-01,2024-07-01 01:46:53,117.96,mobile,HK
ORD-0001768,S00044584,C001,Google Ads,2024-07-01,2024-07-01 01:35:20,102.87,tablet,HK
ORD-0001769,S00044589,C001,Google Ads,2024-07-01,2024-07-01 23:41:12,126.57,desktop,TW
ORD-0001770,S00044590,C001,Google Ads,2024-07-01,2024-07-01 11:48:15,133.98,desktop,TW
ORD-0001771,S00044635,C001,Google Ads,2024-07-01,2024-07-01 17:35:09,39.54,desktop,US
ORD-0001772,S00044643,C001,Google Ads,2024-07-01,2024-07-01 23:26:21,137.6,mobile,SG
ORD-0001773,S00044657,C001,Google Ads,2024-07-01,2024-07-01 05:07:00,60.89,desktop,SG
ORD-0001774,S00044669,C001,Google Ads,2024-07-01,2024-07-01 09:09:07,85.19,desktop,HK
ORD-0001775,S00044711,C001,Google Ads,2024-07-01,2024-07-01 17:44:33,102.51,desktop,SG
ORD-0001776,S00044718,C001,Google Ads,2024-07-02,2024-07-02 16:24:04,134.62,desktop,JP
ORD-0001777,S00044757,C001,Google Ads,2024-07-02,2024-07-02 03:56:19,130.41,desktop,TW
ORD-0001778,S00044758,C001,Google Ads,2024-07-02,2024-07-02 15:37:13,122.46,mobile,HK
ORD-0001779,S00044772,C001,Google Ads,2024-07-02,2024-07-02 12:31:34,155.01,desktop,US
ORD-0001780,S00044775,C001,Google Ads,2024-07-02,2024-07-02 14:54:18,66.81,desktop,MY
ORD-0001781,S00044790,C001,Google Ads,2024-07-02,2024-07-02 11:14:36,65.59,tablet,HK
ORD-0001782,S00044833,C001,Google Ads,2024-07-02,2024-07-02 02:08:30,102.06,desktop,MY
ORD-0001783,S00044850,C001,Google Ads,2024-07-02,2024-07-02 04:44:22,91.12,mobile,SG
ORD-0001784,S00044874,C001,Google Ads,2024-07-02,2024-07-02 20:07:36,55.59,mobile,TW
ORD-0001785,S00044883,C001,Google Ads,2024-07-02,2024-07-02 22:16:42,34.84,mobile,SG
ORD-0001786,S00044900,C001,Google Ads,2024-07-02,2024-07-02 19:21:18,136.9,mobile,US
ORD-0001787,S00044931,C001,Google Ads,2024-07-02,2024-07-02 18:01:45,121.65,mobile,US
ORD-0001788,S00044954,C001,Google Ads,2024-07-03,2024-07-03 03:41:32,77.92,tablet,SG
ORD-0001789,S00044955,C001,Google Ads,2024-07-03,2024-07-03 05:07:15,143.5,mobile,HK
ORD-0001790,S00044963,C001,Google Ads,2024-07-03,2024-07-03 20:39:16,90.94,desktop,TW
ORD-0001791,S00045034,C001,Google Ads,2024-07-03,2024-07-03 22:12:01,158.48,tablet,HK
ORD-0001792,S00045079,C001,Google Ads,2024-07-03,2024-07-03 14:27:25,34.83,mobile,AU
ORD-0001793,S00045080,C001,Google Ads,2024-07-03,2024-07-03 23:36:09,180.74,mobile,HK
ORD-0001794,S00045087,C001,Google Ads,2024-07-03,2024-07-03 20:52:26,129.21,desktop,HK
ORD-0001795,S00045115,C001,Google Ads,2024-07-03,2024-07-03 00:55:27,90.37,mobile,SG
ORD-0001796,S00045116,C001,Google Ads,2024-07-03,2024-07-03 12:14:34,130.56,desktop,MY
ORD-0001797,S00045130,C001,Google Ads,2024-07-03,2024-07-03 05:43:45,117.41,desktop,HK
ORD-0001798,S00045137,C001,Google Ads,2024-07-03,2024-07-03 18:07:01,90.0,mobile,HK
ORD-0001799,S00045172,C001,Google Ads,2024-07-03,2024-07-03 09:02:36,83.96,tablet,HK
ORD-0001800,S00045173,C001,Google Ads,2024-07-03,2024-07-03 09:58:03,24.13,desktop,US
ORD-0001801,S00045250,C001,Google Ads,2024-07-03,2024-07-03 12:30:13,117.99,tablet,TW
ORD-0001802,S00045255,C001,Google Ads,2024-07-03,2024-07-03 02:47:15,61.67,desktop,SG
ORD-0001803,S00045301,C001,Google Ads,2024-07-04,2024-07-04 05:30:47,75.03,mobile,TW
ORD-0001804,S00045306,C001,Google Ads,2024-07-04,2024-07-04 20:21:53,98.79,desktop,SG
ORD-0001805,S00045324,C001,Google Ads,2024-07-04,2024-07-04 12:21:51,103.39,desktop,SG
ORD-0001806,S00045333,C001,Google Ads,2024-07-04,2024-07-04 16:00:18,116.67,desktop,HK
ORD-0001807,S00045385,C001,Google Ads,2024-07-04,2024-07-04 13:31:40,38.06,desktop,HK
ORD-0001808,S00045433,C001,Google Ads,2024-07-04,2024-07-04 14:29:56,107.7,mobile,HK
ORD-0001809,S00045443,C001,Google Ads,2024-07-04,2024-07-04 10:15:57,119.86,desktop,TW
ORD-0001810,S00045451,C001,Google Ads,2024-07-04,2024-07-04 10:24:15,90.57,desktop,TW
ORD-0001811,S00045459,C001,Google Ads,2024-07-04,2024-07-04 12:37:15,120.23,mobile,MY
ORD-0001812,S00045483,C001,Google Ads,2024-07-05,2024-07-05 07:49:12,54.79,desktop,TW
ORD-0001813,S00045494,C001,Google Ads,2024-07-05,2024-07-05 12:34:23,107.09,mobile,US
ORD-0001814,S00045495,C001,Google Ads,2024-07-05,2024-07-05 13:15:00,71.75,tablet,JP
ORD-0001815,S00045537,C001,Google Ads,2024-07-05,2024-07-05 19:22:37,94.4,mobile,HK
ORD-0001816,S00045544,C001,Google Ads,2024-07-05,2024-07-05 16:05:47,157.04,mobile,TW
ORD-0001817,S00045597,C001,Google Ads,2024-07-05,2024-07-05 03:18:13,90.45,desktop,HK
ORD-0001818,S00045606,C001,Google Ads,2024-07-05,2024-07-05 23:06:29,102.21,desktop,TW
ORD-0001819,S00045618,C001,Google Ads,2024-07-05,2024-07-05 04:12:45,89.6,desktop,GB
ORD-0001820,S00045624,C001,Google Ads,2024-07-05,2024-07-05 13:27:20,150.75,mobile,HK
ORD-0001821,S00045633,C001,Google Ads,2024-07-05,2024-07-05 15:12:27,120.51,desktop,SG
ORD-0001822,S00045637,C001,Google Ads,2024-07-05,2024-07-05 17:30:51,59.28,desktop,HK
ORD-0001823,S00045661,C001,Google Ads,2024-07-05,2024-07-05 02:39:34,52.42,mobile,MY
ORD-0001824,S00045663,C001,Google Ads,2024-07-05,2024-07-05 18:20:00,122.26,desktop,HK
ORD-0001825,S00045707,C001,Google Ads,2024-07-06,2024-07-06 05:25:22,79.74,desktop,JP
ORD-0001826,S00045741,C001,Google Ads,2024-07-06,2024-07-06 10:09:11,64.82,tablet,TW
ORD-0001827,S00045743,C001,Google Ads,2024-07-06,2024-07-06 15:04:15,47.31,mobile,GB
ORD-0001828,S00045748,C001,Google Ads,2024-07-06,2024-07-06 01:56:08,111.67,tablet,SG
ORD-0001829,S00045781,C001,Google Ads,2024-07-06,2024-07-06 19:17:14,44.18,desktop,SG
ORD-0001830,S00045783,C001,Google Ads,2024-07-06,2024-07-06 22:06:06,105.78,desktop,US
ORD-0001831,S00045808,C001,Google Ads,2024-07-06,2024-07-06 20:23:19,101.31,mobile,TW
ORD-0001832,S00045828,C001,Google Ads,2024-07-06,2024-07-06 11:22:46,101.72,desktop,SG
ORD-0001833,S00045833,C001,Google Ads,2024-07-06,2024-07-06 06:52:52,81.34,desktop,MY
