impression_id,campaign_id,date,impressions,clicks,ctr,spend_usd
IMP-C005-20240606,C005,2024-06-06,3931,80,0.020437,65.95
IMP-C005-20240607,C005,2024-06-07,3852,84,0.021944,75.21
IMP-C005-20240608,C005,2024-06-08,4353,70,0.016172,73.91
IMP-C005-20240609,C005,2024-06-09,6784,156,0.023119,196.38
IMP-C005-20240610,C005,2024-06-10,3131,72,0.023262,45.42
IMP-C005-20240611,C005,2024-06-11,3027,48,0.016085,63.24
IMP-C005-20240612,C005,2024-06-12,5940,142,0.023944,71.03
IMP-C005-20240613,C005,2024-06-13,4564,111,0.024414,112.41
IMP-C005-20240614,C005,2024-06-14,2587,38,0.014877,35.75
IMP-C005-20240615,C005,2024-06-15,5443,27,0.005,24.61
IMP-C005-20240616,C005,2024-06-16,4971,143,0.028797,167.0
IMP-C005-20240617,C005,2024-06-17,5499,85,0.0156,32.95
IMP-C005-20240618,C005,2024-06-18,4328,129,0.030013,177.77
IMP-C005-20240619,C005,2024-06-19,5652,143,0.025435,153.57
IMP-C005-20240620,C005,2024-06-20,4132,86,0.02096,125.62
IMP-C005-20240621,C005,2024-06-21,3668,128,0.034918,110.51
IMP-C005-20240622,C005,2024-06-22,6390,68,0.010745,77.23
IMP-C005-20240623,C005,2024-06-23,3915,41,0.010678,42.05
IMP-C005-20240624,C005,2024-06-24,6011,91,0.01524,46.44
IMP-C005-20240625,C005,2024-06-25,4689,99,0.021301,111.33
IMP-C005-20240626,C005,2024-06-26,5939,127,0.021525,192.61
IMP-C005-20240627,C005,2024-06-27,5069,97,0.019229,46.22
IMP-C005-20240628,C005,2024-06-28,4484,86,0.019309,107.34
IMP-C005-20240629,C005,2024-06-29,5354,67,0.012565,67.78
IMP-C005-20240630,C005,2024-06-30,5605,191,0.034224,234.21
IMP-C006-20240101,C006,2024-01-01,9997,224,0.022481,429.29
IMP-C006-20240102,C006,2024-01-02,11023,124,0.011338,210.2
IMP-C006-20240103,C006,2024-01-03,6777,169,0.025033,366.57
IMP-C006-20240104,C006,2024-01-04,7146,35,0.005,58.67
IMP-C006-20240105,C006,2024-01-05,10318,271,0.026301,522.61
IMP-C006-20240106,C006,2024-01-06,7812,91,0.011768,177.87
IMP-C006-20240107,C006,2024-01-07,6648,262,0.039473,516.44
IMP-C006-20240108,C006,2024-01-08,7180,122,0.017109,216.2
IMP-C006-20240109,C006,2024-01-09,7897,244,0.030935,452.85
IMP-C006-20240110,C006,2024-01-10,6863,254,0.037124,460.96
IMP-C006-20240111,C006,2024-01-11,10014,171,0.017134,326.43
IMP-C006-20240112,C006,2024-01-12,9053,62,0.006883,149.08
IMP-C006-20240113,C006,2024-01-13,11110,209,0.018822,307.09
IMP-C006-20240114,C006,2024-01-14,9129,207,0.022694,394.69
IMP-C006-20240115,C006,2024-01-15,8802,229,0.02605,511.63
IMP-C006-20240116,C006,2024-01-16,9593,130,0.013603,287.14
IMP-C006-20240117,C006,2024-01-17,11845,559,0.047216,770.0
IMP-C006-20240118,C006,2024-01-18,8910,47,0.005343,92.4
IMP-C006-20240119,C006,2024-01-19,7248,270,0.037388,423.26
IMP-C006-20240120,C006,2024-01-20,4852,88,0.01823,106.25
IMP-C006-20240121,C006,2024-01-21,9977,54,0.005479,97.66
IMP-C006-20240122,C006,2024-01-22,4036,78,0.019438,178.86
IMP-C006-20240123,C006,2024-01-23,9157,138,0.015092,247.11
IMP-C006-20240124,C006,2024-01-24,8437,217,0.025781,301.62
IMP-C006-20240125,C006,2024-01-25,9644,48,0.005,77.33
IMP-C006-20240126,C006,2024-01-26,7374,199,0.027067,359.55
IMP-C006-20240127,C006,2024-01-27,5448,76,0.01412,141.33
IMP-C006-20240128,C006,2024-01-28,8233,142,0.017367,235.12
IMP-C006-20240129,C006,2024-01-29,9861,176,0.017858,312.15
IMP-C006-20240130,C006,2024-01-30,12956,137,0.010611,170.49
IMP-C006-20240131,C006,2024-01-31,10045,166,0.016571,282.95
IMP-C006-20240201,C006,2024-02-01,6759,134,0.019922,305.46
IMP-C006-20240202,C006,2024-02-02,10084,291,0.028898,400.16
IMP-C006-20240203,C006,2024-02-03,5982,29,0.005,45.16
IMP-C006-20240204,C006,2024-02-04,10409,272,0.026136,471.52
IMP-C006-20240205,C006,2024-02-05,8353,137,0.016489,255.02
IMP-C006-20240206,C006,2024-02-06,10008,90,0.009073,170.09
IMP-C006-20240207,C006,2024-02-07,10358,193,0.018679,387.97
IMP-C006-20240208,C006,2024-02-08,14310,302,0.021165,579.23
IMP-C006-20240209,C006,2024-02-09,6850,160,0.02345,310.09
IMP-C006-20240210,C006,2024-02-10,8809,121,0.013842,225.29
IMP-C006-20240211,C006,2024-02-11,11470,293,0.025589,611.96
IMP-C006-20240212,C006,2024-02-12,7902,221,0.027999,416.32
IMP-C006-20240213,C006,2024-02-13,6403,157,0.024548,235.89
IMP-C006-20240214,C006,2024-02-14,7070,166,0.023515,313.6
IMP-C006-20240215,C006,2024-02-15,5902,179,0.030432,352.92
IMP-C006-20240216,C006,2024-02-16,6920,67,0.009699,117.69
IMP-C006-20240217,C006,2024-02-17,7463,170,0.022905,287.48
IMP-C006-20240218,C006,2024-02-18,4184,79,0.018893,134.96
IMP-C006-20240219,C006,2024-02-19,9730,159,0.016414,366.27
IMP-C006-20240220,C006,2024-02-20,4385,142,0.032489,246.04
IMP-C006-20240221,C006,2024-02-21,10205,231,0.022638,494.77
IMP-C006-20240222,C006,2024-02-22,7586,100,0.013211,222.62
IMP-C006-20240223,C006,2024-02-23,8161,194,0.023772,421.06
IMP-C006-20240224,C006,2024-02-24,6232,166,0.026764,269.42
IMP-C006-20240225,C006,2024-02-25,8122,183,0.022578,247.04
IMP-C006-20240226,C006,2024-02-26,6764,221,0.032809,456.55
IMP-C006-20240227,C006,2024-02-27,8268,197,0.023945,337.21
IMP-C006-20240228,C006,2024-02-28,11248,229,0.020397,428.13
IMP-C006-20240229,C006,2024-02-29,10806,170,0.015781,385.5
IMP-C006-20240301,C006,2024-03-01,5704,199,0.035037,335.95
IMP-C006-20240302,C006,2024-03-02,8679,59,0.00688,98.15
IMP-C006-20240303,C006,2024-03-03,6838,117,0.017139,205.78
IMP-C006-20240304,C006,2024-03-04,11452,270,0.023661,510.92
IMP-C006-20240305,C006,2024-03-05,6709,100,0.014954,233.96
IMP-C006-20240306,C006,2024-03-06,7541,265,0.03525,457.68
IMP-C006-20240307,C006,2024-03-07,9245,282,0.030563,615.2
IMP-C006-20240308,C006,2024-03-08,8984,169,0.018894,301.36
IMP-C006-20240309,C006,2024-03-09,10020,291,0.02913,524.17
IMP-C006-20240310,C006,2024-03-10,10669,374,0.035107,715.98
IMP-C006-20240311,C006,2024-03-11,9959,98,0.009849,99.06
IMP-C006-20240312,C006,2024-03-12,10137,215,0.021241,353.8
IMP-C006-20240313,C006,2024-03-13,9802,210,0.021517,449.05
IMP-C006-20240314,C006,2024-03-14,9438,151,0.016025,316.65
IMP-C006-20240315,C006,2024-03-15,8738,229,0.026212,379.4
IMP-C006-20240316,C006,2024-03-16,7738,175,0.022673,315.67
IMP-C006-20240317,C006,2024-03-17,10348,205,0.019851,256.06
IMP-C006-20240318,C006,2024-03-18,8240,233,0.028351,398.61
IMP-C006-20240319,C006,2024-03-19,8670,259,0.029891,410.88
IMP-C006-20240320,C006,2024-03-20,5676,117,0.020715,193.61
IMP-C006-20240321,C006,2024-03-21,7007,144,0.020597,280.43
IMP-C006-20240322,C006,2024-03-22,9218,225,0.024456,527.41
IMP-C006-20240323,C006,2024-03-23,8447,204,0.024227,336.04
IMP-C006-20240324,C006,2024-03-24,7284,126,0.017321,208.7
IMP-C006-20240325,C006,2024-03-25,10070,410,0.040793,649.93
IMP-C006-20240326,C006,2024-03-26,8277,177,0.021495,339.62
IMP-C006-20240327,C006,2024-03-27,9848,317,0.032273,339.85
IMP-C006-20240328,C006,2024-03-28,3726,67,0.018033,142.66
IMP-C006-20240329,C006,2024-03-29,5623,28,0.005,55.2
IMP-C006-20240330,C006,2024-03-30,9802,130,0.013278,195.56
IMP-C006-20240331,C006,2024-03-31,6999,160,0.022884,257.94
IMP-C006-20240401,C006,2024-04-01,10381,51,0.005,78.69
IMP-C006-20240402,C006,2024-04-02,6638,132,0.019949,216.29
IMP-C006-20240403,C006,2024-04-03,11083,78,0.007125,141.46
IMP-C006-20240404,C006,2024-04-04,10529,388,0.036853,642.32
IMP-C006-20240405,C006,2024-04-05,9989,75,0.007569,81.18
IMP-C006-20240406,C006,2024-04-06,11191,245,0.021956,527.62
IMP-C006-20240407,C006,2024-04-07,6067,158,0.026159,372.98
IMP-C006-20240408,C006,2024-04-08,10209,247,0.024213,445.23
IMP-C006-20240409,C006,2024-04-09,5611,184,0.032845,297.48
IMP-C006-20240410,C006,2024-04-10,10405,98,0.009496,141.72
IMP-C006-20240411,C006,2024-04-11,12555,241,0.019222,538.87
IMP-C006-20240412,C006,2024-04-12,9059,65,0.007265,134.4
IMP-C006-20240413,C006,2024-04-13,7877,217,0.02759,392.24
IMP-C006-20240414,C006,2024-04-14,5675,132,0.023314,324.57
IMP-C006-20240415,C006,2024-04-15,10378,223,0.02154,473.34
IMP-C006-20240416,C006,2024-04-16,9726,230,0.023676,338.68
IMP-C006-20240417,C006,2024-04-17,9780,296,0.030284,458.56
IMP-C006-20240418,C006,2024-04-18,12530,266,0.021266,407.96
IMP-C006-20240419,C006,2024-04-19,11544,227,0.019706,460.32
IMP-C006-20240420,C006,2024-04-20,8566,184,0.021521,358.44
IMP-C006-20240421,C006,2024-04-21,9911,59,0.006036,86.35
IMP-C006-20240422,C006,2024-04-22,11386,238,0.020943,391.01
IMP-C006-20240423,C006,2024-04-23,6101,81,0.013362,96.67
IMP-C006-20240424,C006,2024-04-24,9006,155,0.017212,234.05
IMP-C006-20240425,C006,2024-04-25,9082,226,0.024912,548.72
IMP-C006-20240426,C006,2024-04-26,5747,179,0.031275,374.46
IMP-C006-20240427,C006,2024-04-27,7440,175,0.023626,290.97
IMP-C006-20240428,C006,2024-04-28,9668,329,0.034073,651.97
IMP-C006-20240429,C006,2024-04-29,10414,193,0.018558,261.47
IMP-C006-20240430,C006,2024-04-30,8758,277,0.031653,371.69
IMP-C006-20240501,C006,2024-05-01,6184,142,0.02301,213.65
IMP-C006-20240502,C006,2024-05-02,6735,125,0.018611,173.79
IMP-C006-20240503,C006,2024-05-03,6354,175,0.027627,246.36
IMP-C006-20240504,C006,2024-05-04,5044,85,0.01696,171.66
IMP-C006-20240505,C006,2024-05-05,7986,146,0.018283,264.74
IMP-C006-20240506,C006,2024-05-06,4734,122,0.025958,233.63
IMP-C006-20240507,C006,2024-05-07,7540,226,0.030047,330.36
IMP-C006-20240508,C006,2024-05-08,10768,250,0.023236,424.76
IMP-C006-20240509,C006,2024-05-09,8358,176,0.021142,381.23
IMP-C006-20240510,C006,2024-05-10,6138,97,0.0159,204.76
IMP-C006-20240511,C006,2024-05-11,7149,208,0.029204,480.44
IMP-C006-20240512,C006,2024-05-12,7556,207,0.027451,300.96
IMP-C006-20240513,C006,2024-05-13,9984,235,0.023595,456.35
IMP-C006-20240514,C006,2024-05-14,7044,61,0.008711,119.01
IMP-C006-20240515,C006,2024-05-15,4066,79,0.019461,164.51
IMP-C006-20240516,C006,2024-05-16,8802,330,0.037587,695.49
IMP-C006-20240517,C006,2024-05-17,7026,156,0.022219,278.58
IMP-C006-20240518,C006,2024-05-18,5077,73,0.014477,119.12
IMP-C006-20240519,C006,2024-05-19,4123,92,0.02238,158.73
IMP-C006-20240520,C006,2024-05-20,4886,123,0.025234,247.82
IMP-C006-20240521,C006,2024-05-21,8876,172,0.019407,340.12
IMP-C006-20240522,C006,2024-05-22,9828,240,0.024459,372.63
IMP-C006-20240523,C006,2024-05-23,8980,283,0.031564,458.75
IMP-C006-20240524,C006,2024-05-24,12805,227,0.017795,410.81
IMP-C006-20240525,C006,2024-05-25,6987,166,0.023786,212.04
IMP-C006-20240526,C006,2024-05-26,7253,96,0.013263,176.7
IMP-C006-20240527,C006,2024-05-27,10488,284,0.027168,309.13
IMP-C006-20240528,C006,2024-05-28,12688,309,0.024362,484.22
IMP-C006-20240529,C006,2024-05-29,8729,204,0.02341,326.39
IMP-C006-20240530,C006,2024-05-30,8815,151,0.01714,253.48
IMP-C006-20240531,C006,2024-05-31,6958,73,0.010539,134.59
IMP-C006-20240601,C006,2024-06-01,9629,251,0.026119,513.54
IMP-C006-20240602,C006,2024-06-02,9081,161,0.017738,330.36
IMP-C006-20240603,C006,2024-06-03,5549,82,0.014795,123.88
IMP-C006-20240604,C006,2024-06-04,10668,315,0.029542,613.05
IMP-C006-20240605,C006,2024-06-05,10651,159,0.014966,302.83
IMP-C006-20240606,C006,2024-06-06,8137,234,0.028775,413.11
IMP-C006-20240607,C006,2024-06-07,7591,199,0.026327,410.51
IMP-C006-20240608,C006,2024-06-08,6996,150,0.021511,222.37
IMP-C006-20240609,C006,2024-06-09,3154,74,0.023604,146.72
IMP-C006-20240610,C006,2024-06-10,8950,57,0.006404,96.6
IMP-C006-20240611,C006,2024-06-11,3741,123,0.032958,181.32
IMP-C006-20240612,C006,2024-06-12,11036,326,0.029567,498.72
IMP-C006-20240613,C006,2024-06-13,6021,149,0.024803,230.46
IMP-C006-20240614,C006,2024-06-14,8615,156,0.018137,197.44
IMP-C006-20240615,C006,2024-06-15,3716,88,0.023813,143.57
IMP-C006-20240616,C006,2024-06-16,7238,199,0.027567,428.25
IMP-C006-20240617,C006,2024-06-17,7827,150,0.019275,292.51
IMP-C006-20240618,C006,2024-06-18,5550,132,0.023785,259.45
IMP-C006-20240619,C006,2024-06-19,9828,63,0.006506,99.01
IMP-C006-20240620,C006,2024-06-20,6555,149,0.022799,289.69
IMP-C006-20240621,C006,2024-06-21,11543,208,0.01804,343.35
IMP-C006-20240622,C006,2024-06-22,10814,263,0.024373,573.42
IMP-C006-20240623,C006,2024-06-23,9006,114,0.012743,159.61
IMP-C006-20240624,C006,2024-06-24,5141,140,0.027296,301.92
IMP-C006-20240625,C006,2024-06-25,12283,353,0.028745,758.54
IMP-C006-20240626,C006,2024-06-26,7181,91,0.012749,187.01
IMP-C006-20240627,C006,2024-06-27,9277,212,0.02286,406.24
IMP-C006-20240628,C006,2024-06-28,9078,292,0.032271,639.04
IMP-C006-20240629,C006,2024-06-29,9542,274,0.028766,535.46
IMP-C006-20240630,C006,2024-06-30,7431,208,0.028053,287.38
IMP-C006-20240701,C006,2024-07-01,10613,132,0.012444,248.92
IMP-C006-20240702,C006,2024-07-02,6625,175,0.026427,313.22
IMP-C006-20240703,C006,2024-07-03,5051,128,0.025366,208.21
IMP-C006-20240704,C006,2024-07-04,10250,225,0.022011,431.69
IMP-C006-20240705,C006,2024-07-05,6389,110,0.017285,182.86
IMP-C006-20240706,C006,2024-07-06,10199,361,0.035419,562.6
IMP-C006-20240707,C006,2024-07-07,10661,53,0.005,76.41
IMP-C006-20240708,C006,2024-07-08,6386,71,0.01118,94.07
IMP-C006-20240709,C006,2024-07-09,9267,188,0.020287,359.8
IMP-C006-20240710,C006,2024-07-10,9849,237,0.024125,473.37
IMP-C006-20240711,C006,2024-07-11,8253,103,0.012504,218.09
IMP-C006-20240712,C006,2024-07-12,7162,103,0.014515,179.9
IMP-C006-20240713,C006,2024-07-13,6483,120,0.018661,228.39
IMP-C006-20240714,C006,2024-07-14,9131,135,0.014817,223.25
IMP-C006-20240715,C006,2024-07-15,10656,276,0.025971,668.62
IMP-C006-20240716,C006,2024-07-16,10878,338,0.031154,467.67
IMP-C006-20240717,C006,2024-07-17,10004,215,0.021575,351.46
IMP-C006-20240718,C006,2024-07-18,8752,258,0.029562,503.16
IMP-C006-20240719,C006,2024-07-19,6555,183,0.02794,294.4
IMP-C006-20240720,C006,2024-07-20,8855,173,0.019573,300.04
IMP-C006-20240721,C006,2024-07-21,10009,136,0.013678,324.16
IMP-C006-20240722,C006,2024-07-22,4575,78,0.017219,149.06
IMP-C006-20240723,C006,2024-07-23,9627,204,0.021196,363.69
IMP-C006-20240724,C006,2024-07-24,9262,186,0.020151,412.54
IMP-C006-20240725,C006,2024-07-25,10162,294,0.028983,443.98
IMP-C006-20240726,C006,2024-07-26,8233,161,0.019596,241.23
IMP-C006-20240727,C006,2024-07-27,9156,162,0.017699,323.45
IMP-C006-20240728,C006,2024-07-28,6152,219,0.035752,335.31
IMP-C006-20240729,C006,2024-07-29,8860,251,0.028335,408.83
IMP-C006-20240730,C006,2024-07-30,10190,123,0.012167,274.98
IMP-C006-20240731,C006,2024-07-31,8429,145,0.017229,247.99
IMP-C006-20240801,C006,2024-08-01,10098,174,0.017324,274.08
IMP-C006-20240802,C006,2024-08-02,7934,99,0.012584,232.27
IMP-C006-20240803,C006,2024-08-03,7210,206,0.028653,383.75
IMP-C006-20240804,C006,2024-08-04,6332,139,0.021952,282.89
IMP-C006-20240805,C006,2024-08-05,8004,252,0.031545,530.83
IMP-C006-20240806,C006,2024-08-06,10329,189,0.018323,278.97
IMP-C006-20240807,C006,2024-08-07,7111,167,0.02357,327.94
IMP-C006-20240808,C006,2024-08-08,3839,84,0.021935,155.18
IMP-C006-20240809,C006,2024-08-09,7817,252,0.03233,485.49
IMP-C006-20240810,C006,2024-08-10,11151,226,0.020272,470.36
IMP-C006-20240811,C006,2024-08-11,11833,384,0.032494,565.39
IMP-C006-20240812,C006,2024-08-12,7867,151,0.019239,293.96
IMP-C006-20240813,C006,2024-08-13,9841,150,0.015289,273.05
IMP-C006-20240814,C006,2024-08-14,4158,139,0.033536,228.83
IMP-C006-20240815,C006,2024-08-15,8517,166,0.019523,355.87
IMP-C006-20240816,C006,2024-08-16,2441,53,0.021867,93.72
IMP-C006-20240817,C006,2024-08-17,7447,266,0.03581,407.99
IMP-C006-20240818,C006,2024-08-18,10020,248,0.02485,540.26
IMP-C006-20240819,C006,2024-08-19,6998,112,0.016136,238.43
IMP-C006-20240820,C006,2024-08-20,9293,89,0.009641,145.8
IMP-C006-20240821,C006,2024-08-21,9211,264,0.028702,421.4
IMP-C006-20240822,C006,2024-08-22,2280,59,0.026186,84.6
IMP-C006-20240823,C006,2024-08-23,4163,20,0.005,40.88
IMP-C006-20240824,C006,2024-08-24,8670,175,0.020195,387.92
IMP-C006-20240825,C006,2024-08-25,9738,340,0.03493,469.94
IMP-C006-20240826,C006,2024-08-26,8327,75,0.009066,129.84
IMP-C006-20240827,C006,2024-08-27,7877,212,0.027013,384.5
IMP-C006-20240828,C006,2024-08-28,9709,268,0.027628,655.66
IMP-C006-20240829,C006,2024-08-29,7737,111,0.014472,207.99
IMP-C006-20240830,C006,2024-08-30,6715,227,0.033856,389.31
IMP-C006-20240831,C006,2024-08-31,7212,131,0.018229,264.03
IMP-C006-20240901,C006,2024-09-01,8068,136,0.016867,312.75
IMP-C006-20240902,C006,2024-09-02,6602,147,0.022285,293.37
IMP-C006-20240903,C006,2024-09-03,4974,128,0.025842,189.88
IMP-C006-20240904,C006,2024-09-04,10127,144,0.014299,289.13
IMP-C006-20240905,C006,2024-09-05,10722,309,0.028891,579.5
IMP-C006-20240906,C006,2024-09-06,7914,137,0.017389,307.06
IMP-C006-20240907,C006,2024-09-07,6931,94,0.013703,187.96
IMP-C006-20240908,C006,2024-09-08,6728,96,0.014399,131.22
IMP-C006-20240909,C006,2024-09-09,7385,157,0.021338,294.05
IMP-C006-20240910,C006,2024-09-10,10397,272,0.026215,474.02
IMP-C006-20240911,C006,2024-09-11,7983,208,0.026081,453.81
IMP-C006-20240912,C006,2024-09-12,8665,158,0.018247,237.34
IMP-C006-20240913,C006,2024-09-13,5365,146,0.02733,288.12
IMP-C006-20240914,C006,2024-09-14,9612,201,0.020971,446.64
IMP-C006-20240915,C006,2024-09-15,7383,218,0.029642,389.87
IMP-C006-20240916,C006,2024-09-16,7122,190,0.02674,365.35
IMP-C006-20240917,C006,2024-09-17,9149,207,0.02265,370.25
IMP-C006-20240918,C006,2024-09-18,13415,422,0.031474,770.0
IMP-C006-20240919,C006,2024-09-19,8634,259,0.030057,506.45
IMP-C006-20240920,C006,2024-09-20,8455,165,0.019571,292.99
IMP-C006-20240921,C006,2024-09-21,1742,41,0.023685,67.79
IMP-C006-20240922,C006,2024-09-22,11744,260,0.022155,375.26
IMP-C006-20240923,C006,2024-09-23,8295,113,0.013631,219.45
IMP-C006-20240924,C006,2024-09-24,9010,267,0.029663,417.25
IMP-C006-20240925,C006,2024-09-25,8471,93,0.01108,186.97
IMP-C006-20240926,C006,2024-09-26,9489,246,0.025966,442.92
IMP-C006-20240927,C006,2024-09-27,9271,322,0.034835,552.06
IMP-C006-20240928,C006,2024-09-28,8691,115,0.013311,177.04
IMP-C006-20240929,C006,2024-09-29,8605,265,0.030831,456.63
IMP-C006-20240930,C006,2024-09-30,7904,148,0.018745,242.66
IMP-C006-20241001,C006,2024-10-01,9019,90,0.010022,196.59
IMP-C006-20241002,C006,2024-10-02,7002,194,0.027775,275.29
IMP-C006-20241003,C006,2024-10-03,9804,268,0.027376,513.29
IMP-C006-20241004,C006,2024-10-04,6311,151,0.023996,218.21
IMP-C006-20241005,C006,2024-10-05,7869,237,0.030235,483.25
IMP-C006-20241006,C006,2024-10-06,8431,119,0.014202,237.25
IMP-C006-20241007,C006,2024-10-07,8440,42,0.005,85.46
IMP-C006-20241008,C006,2024-10-08,8349,263,0.03162,386.98
IMP-C006-20241009,C006,2024-10-09,1728,41,0.024233,77.39
IMP-C006-20241010,C006,2024-10-10,4849,68,0.014172,178.61
IMP-C006-20241011,C006,2024-10-11,7758,216,0.027848,346.64
IMP-C006-20241012,C006,2024-10-12,4010,82,0.020638,141.07
IMP-C006-20241013,C006,2024-10-13,7560,159,0.021083,298.81
IMP-C006-20241014,C006,2024-10-14,8084,96,0.011888,186.8
IMP-C006-20241015,C006,2024-10-15,4306,24,0.005597,48.52
IMP-C006-20241016,C006,2024-10-16,9464,203,0.021541,280.42
IMP-C006-20241017,C006,2024-10-17,6913,137,0.019898,181.01
IMP-C006-20241018,C006,2024-10-18,6848,186,0.027219,414.44
IMP-C006-20241019,C006,2024-10-19,7519,210,0.028052,257.41
IMP-C006-20241020,C006,2024-10-20,9784,152,0.015568,287.61
IMP-C006-20241021,C006,2024-10-21,7879,256,0.032563,393.64
IMP-C006-20241022,C006,2024-10-22,9717,192,0.019764,336.48
IMP-C006-20241023,C006,2024-10-23,8013,122,0.015235,219.08
IMP-C006-20241024,C006,2024-10-24,8268,197,0.02393,359.59
IMP-C006-20241025,C006,2024-10-25,10075,296,0.029388,439.5
IMP-C006-20241026,C006,2024-10-26,10224,127,0.012509,251.0
IMP-C006-20241027,C006,2024-10-27,9701,65,0.006709,118.81
IMP-C006-20241028,C006,2024-10-28,7416,118,0.01593,260.22
IMP-C006-20241029,C006,2024-10-29,7027,109,0.015549,198.68
IMP-C006-20241030,C006,2024-10-30,9839,205,0.020867,440.73
IMP-C006-20241031,C006,2024-10-31,9515,47,0.005,77.13
IMP-C006-20241101,C006,2024-11-01,9386,242,0.025835,245.04
IMP-C006-20241102,C006,2024-11-02,17878,469,0.026248,770.0
IMP-C006-20241103,C006,2024-11-03,14145,576,0.040749,770.0
IMP-C006-20241104,C006,2024-11-04,13510,311,0.023046,546.6
IMP-C006-20241105,C006,2024-11-05,9621,148,0.015391,235.9
IMP-C006-20241106,C006,2024-11-06,7232,154,0.021393,199.37
IMP-C006-20241107,C006,2024-11-07,11441,248,0.021709,457.33
IMP-C006-20241108,C006,2024-11-08,9494,442,0.046615,770.0
IMP-C006-20241109,C006,2024-11-09,7522,179,0.023863,289.55
IMP-C006-20241110,C006,2024-11-10,8150,91,0.011279,175.6
IMP-C006-20241111,C006,2024-11-11,9059,269,0.029743,564.4
IMP-C006-20241112,C006,2024-11-12,14670,222,0.015181,431.26
IMP-C006-20241113,C006,2024-11-13,12646,230,0.018207,360.75
IMP-C006-20241114,C006,2024-11-14,15313,364,0.02382,724.65
IMP-C006-20241115,C006,2024-11-15,8675,106,0.012246,172.69
IMP-C006-20241116,C006,2024-11-16,10581,142,0.013486,255.18
IMP-C006-20241117,C006,2024-11-17,6310,82,0.01304,164.1
IMP-C006-20241118,C006,2024-11-18,12568,237,0.018865,354.24
IMP-C006-20241119,C006,2024-11-19,8115,154,0.019014,306.98
IMP-C006-20241120,C006,2024-11-20,13454,242,0.018028,351.86
IMP-C006-20241121,C006,2024-11-21,11651,179,0.015412,294.37
IMP-C006-20241122,C006,2024-11-22,14538,416,0.028617,768.52
IMP-C006-20241123,C006,2024-11-23,7447,176,0.023691,372.91
IMP-C006-20241124,C006,2024-11-24,9894,324,0.032809,708.85
IMP-C006-20241125,C006,2024-11-25,15461,377,0.024442,745.03
IMP-C006-20241126,C006,2024-11-26,14780,378,0.025579,623.56
IMP-C006-20241127,C006,2024-11-27,9695,231,0.023908,326.36
IMP-C006-20241128,C006,2024-11-28,10528,323,0.030772,369.07
IMP-C006-20241129,C006,2024-11-29,15109,468,0.030979,770.0
IMP-C006-20241130,C006,2024-11-30,12403,273,0.022025,592.14
IMP-C006-20241201,C006,2024-12-01,13602,146,0.010799,288.52
IMP-C006-20241202,C006,2024-12-02,10358,234,0.022663,370.08
IMP-C006-20241203,C006,2024-12-03,15692,475,0.03032,749.58
IMP-C006-20241204,C006,2024-12-04,7276,137,0.018915,264.46
IMP-C006-20241205,C006,2024-12-05,11575,370,0.032025,753.68
IMP-C006-20241206,C006,2024-12-06,13566,333,0.024615,460.61
IMP-C006-20241207,C006,2024-12-07,10385,316,0.030481,563.92
IMP-C006-20241208,C006,2024-12-08,12293,239,0.01945,356.36
IMP-C006-20241209,C006,2024-12-09,10583,258,0.024472,413.65
IMP-C006-20241210,C006,2024-12-10,10276,148,0.014484,316.09
IMP-C006-20241211,C006,2024-12-11,10116,340,0.033622,767.93
IMP-C006-20241212,C006,2024-12-12,10698,149,0.013932,174.96
IMP-C006-20241213,C006,2024-12-13,6901,75,0.011009,166.02
IMP-C006-20241214,C006,2024-12-14,11236,282,0.025117,319.75
